"Year","INSTNM","STABBR","REGION","ADM_RATE","UGDS","COSTT4_A","MD_EARN_WNE_P10","MD_EARN_WNE_P6","DEBT_MDN_SUPP","RPY_3YR_RT_SUPP","LO_INC_RPY_3YR_RT_SUPP","MD_INC_RPY_3YR_RT_SUPP","HI_INC_RPY_3YR_RT_SUPP","C150_4_POOLED_SUPP","C200_4_POOLED_SUPP","RET_FT4_POOLED_SUPP","isNCF"
"2020","Center for Allied Health Education","NY",2,,434,"not reported",,67400,"9500",0.609375,0.6,,,,,,FALSE
"2020","Monroe 2 Orleans BOCES-Center for Workforce Development","NY",2,,77,"not reported",,,"6083",0.53,0.4274193548,,,,,,FALSE
"2020","Aveda Fredric's Institute-Cincinnati","OH",3,,261,"not reported",,27100,"9361",0.4980079681,0.3392857143,0.5342465753,0.7272727273,,,,FALSE
"2020","MyComputerCareer.edu-Columbus","OH",3,,1223,"not reported",,33800,"9500",0.5107296137,0.4154929577,,,,,,FALSE
"2020","CDE Career Institute","PA",2,,73,"not reported",,,"5948",0.3617021277,,,,,,,FALSE
"2020","Instituto Educativo Premier","PR",9,,240,"not reported",,11000,"-999",,,,,,,,FALSE
"2020","Charleston School of Law","SC",5,,,"not reported",,,"-999",,,,,,,,FALSE
"2020","Elite College of Cosmetology","TN",5,,70,"not reported",,14200,"4749",0.425,0.390625,,,,,,FALSE
"2020","Memphis Institute of Barbering","TN",5,,129,"not reported",,14500,"9500",,,,,,,,FALSE
"2020","Manuel and Theresa's School of Hair Design-Bryan","TX",6,,28,"not reported",,,"7063",0.141025641,,,,,,,FALSE
"2020","Southwest University at El Paso","TX",6,,1481,"22909",,19900,"13621",0.1843783209,0.1697629725,0.2465277778,0.3333333333,0.6693,,0.6857,FALSE
"2020","Paul Mitchell the School-Austin","TX",6,,140,"not reported",,21900,"7916",0.3487394958,0.2944785276,,,,,,FALSE
"2020","Aveda Institute-Provo","UT",7,,120,"not reported",,,"9239",0.5707070707,0.4571428571,0.6,0.7735849057,,,,FALSE
"2020","Dixie Technical College","UT",7,,689,"not reported",,,"-999",,,,,,,,FALSE
"2020","Victoria's Academy of Cosmetology","WA",8,,75,"not reported",,17200,"7928",0.5384615385,0.4,,,,,,FALSE
"2020","Inland Massage Institute","WA",8,,29,"30021",,,"7787",0.6172839506,0.5454545455,,,,,,FALSE
"2020","University of South Florida-Sarasota-Manatee","FL",5,0.3243,1834,"13043",43500,36800,"15500",0.5749133749,0.5236690982,0.5985492228,0.6432637571,,,0.859,FALSE
"2020","Paul Mitchell the School-San Antonio","TX",6,,272,"not reported",28000,22500,"7917",0.4402116402,0.3472222222,0.5108695652,0.6060606061,,,,FALSE
"2020","CEM College-Bayamon","PR",9,,217,"12871",19000,15300,"3667",0.5433789954,0.5300546448,,,0.4286,,,FALSE
"2020","Bryant & Stratton College-Wauwatosa","WI",3,,797,"22715",24100,21200,"10152",0.1873163434,0.153212958,0.2984974958,0.462006079,0.2667,,,FALSE
"2020","The Art Institute of Austin","TX",6,,527,"29767",34100,27300,"14500",0.3474795776,0.2768479777,0.3730272597,0.5680317041,0.2034,0.268,0.5455,FALSE
"2020","Remington College-Houston Southeast Campus","TX",6,,324,"25962",26800,21900,"9500",0.2589161649,0.2283704126,0.3615763547,0.5369458128,,,,FALSE
"2020","Remington College-Shreveport Campus","LA",5,,301,"25871",26800,21900,"9500",0.2589161649,0.2283704126,0.3615763547,0.5369458128,0.611,,,FALSE
"2020","National American University-Austin","TX",6,,129,"16623",34500,28200,"12902",0.2421296296,0.1932859644,0.3636022514,0.5,,,,FALSE
"2020","National American University-Wichita","KS",4,,95,"not reported",34500,28200,"12902",0.2421296296,0.1932859644,0.3636022514,0.5,,,,FALSE
"2020","Fortis College-Landover","MD",2,,541,"24781",24700,22200,"9500",0.195745904,0.1657866948,0.303030303,0.4545454545,,,,FALSE
"2020","Jenny Lea Academy of Cosmetology","TN",5,,85,"not reported",,12400,"7917",0.3031674208,0.2380952381,,,,,,FALSE
"2020","The Hair Academy","ND",4,,55,"not reported",,,"10000",0.6031746032,0.4333333333,,,,,,FALSE
"2020","Ross Medical Education Center-New Baltimore","MI",3,,93,"not reported",25000,21800,"9499",0.3016591252,0.2569721116,0.4094827586,0.5222222222,,,,FALSE
"2020","Ross College-Sylvania","OH",3,,587,"not reported",24900,22400,"9498",0.3100107643,0.2625820569,0.3956043956,0.5853658537,,,,FALSE
"2020","Escuela De Troqueleria Y Herramentaje","PR",9,,103,"6022",20200,16700,"-999",,,,,,,,FALSE
"2020","Fortis Institute-Nashville","TN",5,,379,"31180",25800,21200,"9500",0.3056578507,0.2819672131,0.3879310345,0.5421686747,,,,FALSE
"2020","ATA College - Cincinnati","OH",3,,277,"31945",26400,29000,"12667",0.2251950948,0.1820175439,0.2975460123,0.58,,,,FALSE
"2020","Elite Welding Academy LLC","OH",3,,81,"not reported",,,"9500",,,,,,,,FALSE
"2020","Galen College of Nursing-Cincinnati","OH",3,,574,"not reported",42000,42200,"15800",0.4046875,0.3541666667,0.4098601913,0.5847953216,,,,FALSE
"2020","Pinnacle Career Institute-North Kansas City","MO",4,,0,"not reported",25000,22500,"11629",0.2425742574,0.1962382445,0.3668639053,0.6091954023,,,,FALSE
"2020","Strayer University-North Carolina","NC",5,,4604,"27879",45900,33100,"12667",0.2382231351,0.1902314589,0.3221743454,0.4671661525,,,0.4043,FALSE
"2020","Strayer University-New Jersey","NJ",2,,849,"27879",45900,33100,"12667",0.2382231351,0.1902314589,0.3221743454,0.4671661525,,,,FALSE
"2020","American National University-Dayton","OH",3,,0,"29215",21000,18000,"9815",0.1601953602,0.1500280426,0.2254697286,0.26,,,,FALSE
"2020","The Ohio Media School-Columbus","OH",3,,182,"not reported",30900,25600,"9500",0.2908545727,0.2292993631,0.347826087,0.6551724138,,,,FALSE
"2020","Ohio Medical Career College","OH",3,,94,"not reported",,,"11981",,,,,,,,FALSE
"2020","The King's College","NY",2,0.5382,529,"56349",,35500,"12000",0.7004048583,0.52,0.6956521739,0.7904761905,0.5138,0.4961,0.7581,FALSE
"2020","Chamberlain University-Illinois","IL",3,0.775,15087,"29343",58400,67100,"17838",0.595370464,0.5305903399,0.5691976306,0.6776004728,0.5,,0.8056,FALSE
"2020","Chamberlain University-Ohio","OH",3,0.7059,557,"33274",58400,67100,"17838",0.595370464,0.5305903399,0.5691976306,0.6776004728,0.3921,0.3871,0.6429,FALSE
"2020","Chamberlain University-Arizona","AZ",6,0.2727,691,"35162",58400,67100,"17838",0.595370464,0.5305903399,0.5691976306,0.6776004728,,,,FALSE
"2020","Career Quest Learning Centers-Jackson","MI",3,,111,"not reported",24000,17000,"9500",0.1846553966,0.1606299213,0.2715517241,0.4722222222,,,,FALSE
"2020","Bryan University","AR",5,,56,"24070",24400,19700,"16406",0.1768292683,0.1462333826,,,,,,FALSE
"2020","The Salon Professional Academy-Appleton","WI",3,,62,"not reported",,18600,"10363",0.4183673469,,,,,,,FALSE
"2020","Milan Institute of Cosmetology-Fairfield","CA",8,,63,"not reported",18300,15900,"6836",0.2181580666,0.1905713144,0.32,0.4642857143,,,,FALSE
"2020","Milan Institute of Cosmetology-Reno","NV",8,,156,"not reported",18300,15900,"6836",0.2181580666,0.1905713144,0.32,0.4642857143,,,,FALSE
"2020","Milan Institute of Cosmetology-Visalia","CA",8,,184,"not reported",18300,15900,"6836",0.2181580666,0.1905713144,0.32,0.4642857143,,,,FALSE
"2020","Ottawa University-Online","KS",4,0.9667,160,"not reported",41500,36500,"12500",0.4652137469,0.3535545024,0.5059952038,0.6338028169,,,,FALSE
"2020","Paul Mitchell the School-Esani","GA",5,,303,"not reported",16100,16900,"9500",0.4628378378,0.3647058824,0.5857142857,0.6071428571,,,,FALSE
"2020","Institute of Production and Recording","MN",4,,193,"32667",,30700,"11063",0.4583333333,0.2727272727,0.4742268041,0.7551020408,0.5728,,,FALSE
"2020","Paul Mitchell the School-Birmingham","AL",5,,132,"not reported",,,"9833",0.3333333333,0.25,,,,,,FALSE
"2020","Taft University System","CO",7,,3,"not reported",,,"-999",,,,,,,,FALSE
"2020","Mayfield College","CA",8,,448,"not reported",,17400,"9025",0.296819788,0.2542735043,,,,,,FALSE
"2020","Academy of Esthetics and Cosmetology","CA",8,,50,"not reported",,,"4421",0.5102040816,0.46875,,,,,,FALSE
"2020","Borner's Barber College","CA",8,,28,"not reported",,,"-999",,,,,,,,FALSE
"2020","Paul Mitchell the School-Pasadena","CA",8,,227,"not reported",,23000,"9185",0.425,0.3583815029,,,,,,FALSE
"2020","San Francisco Institute of Esthetics & Cosmetology Inc","CA",8,,215,"not reported",,29300,"6333",0.5709090909,0.4428571429,0.6666666667,0.7592592593,,,,FALSE
"2020","Laurus College","CA",8,,926,"not reported",,21500,"19000",0.2916666667,0.2176591376,0.4647887324,0.5581395349,0.883,,,FALSE
"2020","Healing Hands School of Holistic Health","CA",8,,288,"not reported",,,"7900",0.5625,0.5263157895,,,,,,FALSE
"2020","Career Development Institute Inc","CA",8,,102,"not reported",,,"10064",0.4081632653,,,,,,,FALSE
"2020","Auguste Escoffier School of Culinary Arts-Boulder","CO",7,,2289,"not reported",,,"7663",0.62,0.5632183908,0.6635514019,0.6956521739,,,,FALSE
"2020","Aspen University","CO",7,,3389,"17127",,,"8292",0.4166666667,,,,,,,FALSE
"2020","Institute of Taoist Education and Acupuncture","CO",7,,,"not reported",,,"-999",,,,,,,,FALSE
"2020","National Beauty College","CO",7,,31,"not reported",,14300,"-999",,,,,,,,FALSE
"2020","Denver College of Nursing","CO",7,,845,"not reported",,58100,"27159",0.783625731,0.7663934426,,,,,,FALSE
"2020","Cambridge College of Healthcare & Technology","FL",5,,463,"22826",,38900,"16435",0.4241071429,0.3571428571,,,,,,FALSE
"2020","Cozmo Beauty School","FL",5,,46,"not reported",,18100,"11250",0.3541666667,0.3648648649,,,,,,FALSE
"2020","Professional Hands Institute","FL",5,,17,"not reported",,15200,"6950",0.5701219512,0.5779220779,,,,,,FALSE
"2020","Celebrity School of Beauty","FL",5,,190,"not reported",,,"6333",0.7234848485,0.7206477733,,,,,,FALSE
"2020","Paul Mitchell the School-Atlanta","GA",5,,212,"not reported",,17300,"9500",0.3038869258,0.2323232323,0.4150943396,0.5625,,,,FALSE
"2020","Evans Hairstyling College-Rexburg","ID",7,,46,"not reported",,,"6996",,,,,,,,FALSE
"2020","Paul Mitchell the School-Rexburg","ID",7,,196,"not reported",,13600,"9814",0.4774193548,0.4347826087,,,,,,FALSE
"2020","University of Aesthetics & Cosmetology","IL",3,,33,"not reported",,,"7917",0.5853658537,,,,,,,FALSE
"2020","The University of Aesthetics & Cosmetology","IL",3,,34,"not reported",,,"6878",,,,,,,,FALSE
"2020","Tricoci University of Beauty Culture-Chicago NW","IL",3,,190,"not reported",,20000,"7307",0.362962963,0.2857142857,0.515625,,,,,FALSE
"2020","Tricoci University of Beauty Culture-Glendale Heights","IL",3,,71,"not reported",,,"7307",0.3884297521,0.3151515152,,,,,,FALSE
"2020","Tricoci University of Beauty Culture-Peoria","IL",3,,156,"not reported",,,"7307",0.3223684211,0.22,,,,,,FALSE
"2020","Tricoci University of Beauty Culture-Rockford","IL",3,,227,"not reported",,,"7307",0.3571428571,0.2838709677,0.5454545455,,,,,FALSE
"2020","Frederick School of Cosmetology","MD",2,,22,"not reported",,,"8648",0.5526315789,,,,,,,FALSE
"2020","Omega Studios' School of Applied Recording Arts & Sciences","MD",2,,107,"not reported",,,"5500",0.6557377049,,,,,,,FALSE
"2020","International Cosmetology Academy","MI",3,,28,"not reported",,15300,"5500",0.1038961039,0.0833333333,,,,,,FALSE
"2020","French Academy of Cosmetology","MI",3,,50,"not reported",,,"4750",0.3428571429,0.2558139535,,,,,,FALSE
"2020","Healing Arts Center","MO",4,,140,"not reported",,,"6365",0.4912280702,0.4246575342,,,,,,FALSE
"2020","Paul Mitchell the School-Springfield","MO",4,,168,"not reported",,,"8247",0.3652968037,0.2432432432,,,,,,FALSE
"2020","Urshan Graduate School of Theology","MO",4,,,"not reported",,,"-999",,,,,,,,FALSE
"2020","Mississippi Institute of Aesthetics Nails & Cosmetology","MS",5,,70,"not reported",,,"5375",0.5277777778,0.4285714286,,,,,,FALSE
"2020","College of Western Idaho","ID",7,,6401,"10130",,,"4750",0.3312992626,0.2711094282,0.4346534653,0.524822695,,,,FALSE
"2020","Aveda Institute-Chapel Hill","NC",5,,207,"not reported",,18200,"6333",0.4045307443,0.3,0.4175824176,0.6176470588,,,,FALSE
"2020","Daoist Traditions College of Chinese Medical Arts","NC",5,,,"not reported",,,"-999",,,,,,,,FALSE
"2020","Total Image Beauty Academy","NJ",2,,199,"not reported",,,"7000",0.4777777778,,,,,,,FALSE
"2020","Jersey College","NJ",2,0.5667,3179,"not reported",,46500,"16010",0.3622816033,0.3170272813,0.3967168263,0.5131578947,,,,FALSE
"2020","American Institute of Medical Sciences & Education","NJ",2,,425,"not reported",,,"10769",0.5507246377,0.5657894737,,0.5151515152,,,,FALSE
"2020","Casal Institute of Nevada","NV",8,1,171,"not reported",,,"9500",0.4384615385,0.3493975904,,,,,,FALSE
"2020","Career School of NY","NY",2,,43,"not reported",,12600,"5516",0.5042016807,0.4411764706,,,,,,FALSE
"2020","John Paolo's Xtreme Beauty Institute-Goldwell Product Artistry","NY",2,,17,"not reported",,,"6396",0.3125,0.2739726027,,,,,,FALSE
"2020","Yeshiva of Machzikai Hadas","NY",2,0.9529,427,"27040",,12900,"-999",,,,,0.4328,0.4775,0.9932,FALSE
"2020","Aveda Institute-Columbus","OH",3,,256,"not reported",,21000,"6333",0.4267857143,0.3223880597,0.4678899083,0.6896551724,,,,FALSE
"2020","Paul Mitchell the School-Cincinnati","OH",3,,230,"not reported",,,"9833",0.3519061584,0.2488038278,0.4428571429,0.5967741935,,,,FALSE
"2020","Hands on Therapy","TX",6,,43,"not reported",,23900,"7917",0.2459016393,0.2137931034,,,,,,FALSE
"2020","MediaTech Institute-Dallas","TX",6,,221,"not reported",,23500,"11249",0.3720430108,0.328990228,0.4476190476,0.4716981132,,,,FALSE
"2020","PCCenter","TX",6,,20,"not reported",,,"9500",0.1777777778,0.1625,,,,,,FALSE
"2020","Aveda Arts & Sciences Institute-San Antonio","TX",6,,237,"not reported",,24000,"7914",0.3601789709,0.2984615385,0.4606741573,0.696969697,,,,FALSE
"2020","Skin Science Institute","UT",7,,146,"not reported",,,"6333",0.5662650602,0.5740740741,,,,,,FALSE
"2020","Pacific Northwest University of Health Sciences","WA",8,,,"not reported",,,"-999",,,,,,,,FALSE
"2020","The Chicago School of Professional Psychology at Irvine","CA",8,,,"not reported",,,"4750",,,,,,,,FALSE
"2020","Fortis College-Dothan","AL",5,,180,"not reported",19200,17600,"9500",0.2382310984,0.19524618,,,,,,FALSE
"2020","Fortis Institute-Pensacola","FL",5,,572,"28835",20900,17200,"9440",0.22402472,0.1970973783,0.2991689751,0.5543478261,,,,FALSE
"2020","Fortis College-Montgomery","AL",5,,337,"not reported",20900,17200,"9440",0.22402472,0.1970973783,0.2991689751,0.5543478261,,,,FALSE
"2020","Woodland Community College","CA",8,,3084,"11609",,,"-999",0.2888888889,,,,,,,FALSE
"2020","Dorsey School of Business-Roseville Culinary Academy","MI",3,,113,"35377",22700,19600,"9500",0.2051093098,0.1838448176,0.2893203883,0.5,,,,FALSE
"2020","Fortis Institute-Birmingham","AL",5,,383,"28774",24700,22200,"9500",0.195745904,0.1657866948,0.303030303,0.4545454545,,,,FALSE
"2020","The Chicago School of Professional Psychology at Los Angeles","CA",8,0.3419,147,"not reported",,,"4750",,,,,,,,FALSE
"2020","Cardiac and Vascular Institute of Ultrasound","AL",5,,44,"not reported",,,"19160",0.6470588235,0.6279069767,,,,,,FALSE
"2020","Studio Academy of Beauty","AZ",6,,398,"not reported",,,"6333",0.3014492754,0.2408163265,0.4166666667,,,,,FALSE
"2020","California Nurses Educational Institute","CA",8,,111,"not reported",,,"11990",0.4,0.3644859813,,,,,,FALSE
"2020","Paul Mitchell the School-Sacramento","CA",8,,421,"not reported",,25300,"6333",0.3768421053,0.3094555874,0.5,0.6739130435,,,,FALSE
"2020","Providence Christian College","CA",8,0.8792,171,"44214",,,"12683",0.5454545455,,,,0.5714,0.6079,0.6706,FALSE
"2020","Oxford Academy of Hair Design Inc","CT",1,,99,"not reported",,,"9833",0.4,0.3378378378,,,,,,FALSE
"2020","Institute of World Politics","DC",2,,,"not reported",,,"-999",,,,,,,,FALSE
"2020","Pontifical John Paul II Institute for Studies on Marriage and Family","DC",2,,,"not reported",,,"-999",,,,,,,,FALSE
"2020","Medical Institute of Palm Beach","FL",5,,172,"not reported",,,"6417",0.2587412587,0.2470588235,,,,,,FALSE
"2020","Woodruff Medical Training and Testing","GA",5,,87,"not reported",,,"7917",0.1925287356,0.1666666667,,,,,,FALSE
"2020","Oliver Finley Academy of Cosmetology","ID",7,,250,"not reported",,,"6333",0.3568904594,0.287804878,0.5636363636,,,,,FALSE
"2020","National Career College","CA",8,,259,"not reported",,,"8570",0.4803921569,0.4050632911,,,,,,FALSE
"2020","Aveda Institute-Chicago","IL",3,,107,"not reported",,,"7917",0.4758364312,0.3815789474,0.5942028986,0.6041666667,,,,FALSE
"2020","Tricoci University of Beauty Culture-Libertyville","IL",3,,140,"not reported",,,"7307",0.4653465347,0.362745098,0.5,0.6842105263,,,,FALSE
"2020","Tricoci University of Beauty Culture-Bridgeview","IL",3,,270,"not reported",,,"7307",0.3215859031,0.2534246575,0.4482758621,,,,,FALSE
"2020","The Temple-A Paul Mitchell Partner School","MD",2,,222,"not reported",,,"9833",0.4454545455,0.313559322,0.5283018868,0.6734693878,,,,FALSE
"2020","Center for Massage","NC",5,,44,"not reported",,,"6333",0.619047619,0.6363636364,,,,,,FALSE
"2020","Academy of Hair Design-Oklahoma City","OK",6,,38,"not reported",,,"16500",0.3289473684,0.2075471698,,,,,,FALSE
"2020","Liberty Junior College","PR",9,,116,"not reported",,,"-999",,,,,,,,FALSE
"2020","Toni & Guy Hairdressing Academy-Cranston","RI",1,,149,"not reported",,,"9833",0.5,0.3452380952,,,,,,FALSE
"2020","South Texas Training Center","TX",6,,75,"13255",,,"4125",0.3893442623,0.376146789,,,,,,FALSE
"2020","Columbia College","VA",5,,355,"not reported",,,"4706",0.75,0.7692307692,,,,,,FALSE
"2020","Vermont College of Fine Arts","VT",1,,,"not reported",,,"-999",,,,,,,,FALSE
"2020","Advanced Welding Institute","VT",1,,56,"not reported",,,"5077",0.775,0.6756756757,,,,,,FALSE
"2020","Paul Mitchell the School-Memphis","TN",5,,220,"not reported",,14700,"9500",0.3588516746,0.3178294574,,,,,,FALSE
"2020","Pima Medical Institute-East Valley","AZ",6,,340,"not reported",28800,26700,"8510",0.4626200015,0.394625982,0.5658866995,0.6811352254,,,,FALSE
"2020","Paul Mitchell the School-Cleveland","OH",3,,153,"not reported",,,"9950",0.27,0.1925925926,0.4102564103,,,,,FALSE
"2020","Paul Mitchell the School-Columbus","OH",3,,142,"not reported",,,"9833",0.4,0.3112582781,0.3684210526,0.6666666667,,,,FALSE
"2020","Empire Beauty School-Lauderhill","FL",5,,83,"not reported",20300,16200,"8028",0.2879914984,0.2361733931,0.3736842105,0.512195122,,,,FALSE
"2020","Empire Beauty School-Spring Lake Park","MN",4,,95,"not reported",18200,15700,"7828",0.2771362587,0.24328594,0.3597883598,0.4090909091,,,,FALSE
"2020","MediaTech Institute-Houston","TX",6,,116,"not reported",,23500,"11249",0.3720430108,0.328990228,0.4476190476,0.4716981132,,,,FALSE
"2020","Fortis College-Phoenix","AZ",6,,54,"not reported",33200,26400,"10807",0.2004830918,0.1749026655,0.2787610619,0.4634146341,,,,FALSE
"2020","Platt College-Miller-Motte-Raleigh","NC",5,,627,"not reported",22400,20800,"10575",0.1943711522,0.1616420783,0.3142523364,0.5263157895,,,,FALSE
"2020","Lamson Institute","TX",6,,305,"not reported",33400,26800,"7600",0.3538011696,0.3150684932,0.4364640884,0.7380952381,,,,FALSE
"2020","College of Hair Design-East Campus","NE",4,,37,"not reported",22600,18600,"12433",0.4664804469,0.3065326633,0.6442307692,0.7090909091,,,,FALSE
"2020","Fortis College-Salt Lake City","UT",7,,480,"27717",24100,24200,"9500",0.3052090976,0.2474541752,0.4019607843,0.6666666667,,,,FALSE
"2020","Polytechnic University of Puerto Rico-Miami","FL",5,,73,"28815",29800,21900,"11000",0.53375695,0.5019404916,0.5681818182,0.6555555556,,,,FALSE
"2020","Polytechnic University of Puerto Rico-Orlando","FL",5,,165,"21431",29800,21900,"11000",0.53375695,0.5019404916,0.5681818182,0.6555555556,,,,FALSE
"2020","Ross Medical Education Center-Fort Wayne","IN",3,,118,"not reported",24100,21700,"9099",0.3177172061,0.2752808989,0.4117647059,0.5873015873,,,,FALSE
"2020","Ross Medical Education Center-Battle Creek","MI",3,,103,"not reported",21200,19000,"9500",0.2767894084,0.2214983713,0.4092920354,0.6178861789,,,,FALSE
"2020","Geisinger Commonwealth School of Medicine","PA",2,,,"not reported",,,"-999",,,,,,,,FALSE
"2020","Josef's School of Hair Skin & Body-Fargo","ND",4,,53,"not reported",24700,22200,"7917",0.5606936416,0.4545454545,,,,,,FALSE
"2020","Northeast Technology Center-Claremore","OK",6,,97,"not reported",28400,26400,"-999",,,,,,,,FALSE
"2020","Platt College-McCann-Allentown","PA",2,,704,"not reported",,,"17150",0.2626924836,0.2135129618,0.3744427935,0.550955414,,,,FALSE
"2020","Salon Success Academy-Fontana","CA",8,,28,"not reported",,15400,"7177",0.4431818182,0.4013377926,0.4660194175,0.7105263158,,,,FALSE
"2020","Salon Success Academy-Redlands","CA",8,,82,"not reported",,15400,"7177",0.4431818182,0.4013377926,0.4660194175,0.7105263158,,,,FALSE
"2020","Strayer University-West Virginia","WV",5,,203,"not reported",45900,33100,"12667",0.2382231351,0.1902314589,0.3221743454,0.4671661525,,,,FALSE
"2020","Vanguard College of Cosmetology-Baton Rouge","LA",5,,165,"not reported",17200,16300,"9833",0.5287671233,0.5196850394,0.5147058824,0.6046511628,,,,FALSE
"2020","Beauty Schools of America-Homestead","FL",5,,243,"not reported",15400,14500,"9500",0.2595499738,0.2468668027,0.3521126761,0.5555555556,,,,FALSE
"2020","South Texas Vocational Technical Institute-Brownsville","TX",6,,491,"not reported",21900,19600,"9500",0.167611336,0.1546961326,,,,,,FALSE
"2020","Platt College-STVT-Corpus Christi","TX",6,,380,"not reported",19700,18800,"9834",0.3413775767,0.3131443299,0.3994490358,0.6486486486,,,,FALSE
"2020","University of Minnesota-Rochester","MN",4,0.4954,519,"25362",51900,41800,"16751",0.7469647492,0.6500476342,0.7574116306,0.7977676882,0.5976,0.5493,0.7508,FALSE
"2020","Health And Style Institute","NC",5,,634,"not reported",,,"6198",0.1296296296,0.1073825503,,,,,,FALSE
"2020","College of Business and Technology-Cutler Bay","FL",5,,69,"22948",23800,21600,"8700",0.4349030471,0.4188034188,,,,,,FALSE
"2020","Herzing University-Toledo","OH",3,,90,"29195",37800,27900,"12695",0.3041105434,0.2450605481,0.4267029973,0.5948103792,0.1477,,0.4193,FALSE
"2020","Capri Beauty College","IL",3,,49,"not reported",25500,19600,"9833",0.4144144144,0.2781954887,,,,,,FALSE
"2020","Milan Institute-Bakersfield","CA",8,,346,"not reported",18400,16400,"6204",0.2476060192,0.2135839385,0.358490566,0.5,,,,FALSE
"2020","Homestead Schools","CA",8,,197,"not reported",,,"17072",0.3884615385,0.3194444444,0.4318181818,,0.8793,,,FALSE
"2020","Carrington College-Las Vegas","NV",8,0.8958,243,"not reported",25400,25200,"9166",0.3293361884,0.2785441738,0.4287200832,0.5860927152,,,,FALSE
"2020","Carrington College-Reno","NV",8,0.9552,401,"not reported",27400,27300,"10430",0.4466248038,0.3698795181,0.5287009063,0.7699115044,,,,FALSE
"2020","Chamberlain University-Florida","FL",5,0.7857,946,"30279",58400,67100,"17838",0.595370464,0.5305903399,0.5691976306,0.6776004728,,,,FALSE
"2020","Remington College-Columbia Campus","SC",5,,190,"not reported",26800,21900,"9500",0.2589161649,0.2283704126,0.3615763547,0.5369458128,,,,FALSE
"2020","Washington Barber College Inc","AR",5,,52,"not reported",,,"9500",0.2405063291,,,,,,,FALSE
"2020","InterCoast Colleges-Rancho Cordova","CA",8,,189,"not reported",21800,20300,"9500",0.2539377641,0.2189672294,0.3285714286,0.595959596,,,,FALSE
"2020","Horizon University","IN",3,,23,"not reported",,,"-999",,,,,,,,FALSE
"2020","San Diego Culinary Institute","CA",8,0.6935,33,"not reported",,,"6524",0.6862745098,0.5802469136,,,,,,FALSE
"2020","Beyond 21st Century Beauty Academy","CA",8,,59,"not reported",,,"2500",,,,,,,,FALSE
"2020","Academy for Jewish Religion-California","CA",8,,,"not reported",,,"-999",,,,,,,,FALSE
"2020","Angeles College","CA",8,,263,"not reported",,,"7032",0.4923076923,0.4660194175,,,0.7391,,,FALSE
"2020","Angeles Institute","CA",8,,110,"not reported",,,"16850",0.4238683128,0.32,0.5573770492,0.65625,,,,FALSE
"2020","Paul Mitchell the School-Temecula","CA",8,,360,"not reported",,,"10556",0.4426229508,0.359223301,0.5402298851,0.5616438356,,,,FALSE
"2020","European Academy of Cosmetology and Hairdressing","CT",1,,13,"not reported",,,"-999",0.5757575758,,,,,,,FALSE
"2020","International Institute of Cosmetology","CT",1,,166,"not reported",,,"9833",0.656,0.5135135135,0.7209302326,0.7111111111,,,,FALSE
"2020","Florida School of Traditional Midwifery","FL",5,,53,"not reported",,,"9871",0.3333333333,,,,,,,FALSE
"2020","Emerald Coast Technical College","FL",5,,225,"not reported",,,"-999",,,,,,,,FALSE
"2020","Immokalee Technical College","FL",5,,165,"not reported",,,"-999",,,,,,,,FALSE
"2020","American Academy of Cosmetology","FL",5,,90,"not reported",,,"5813",0.248447205,0.2100840336,,,,,,FALSE
"2020","University of Fort Lauderdale","FL",5,,69,"15668",,,"-999",,,,,,,,FALSE
"2020","Aviation Institute of Maintenance-Orlando","FL",5,,295,"28324",,,"16875",0.2817460317,0.2530120482,,,,,,FALSE
"2020","Summit Salon Academy","FL",5,,167,"not reported",,,"7610",0.4329268293,0.3333333333,,,,,,FALSE
"2020","Summit Salon Academy-Gainesville","FL",5,,68,"not reported",,,"9289",0.237704918,0.1764705882,,,,,,FALSE
"2020","Tenaj Salon Institute","FL",5,,103,"not reported",,,"5803",0.25,0.2037914692,,,,,,FALSE
"2020","Profile Institute of Barber-Styling","GA",5,,16,"not reported",,,"13000",,,,,,,,FALSE
"2020","Keune Academy by 124","GA",5,,93,"not reported",,,"8569",0.4568965517,0.3333333333,0.6451612903,,,,,FALSE
"2020","Pacific Rim Christian University","HI",8,0.7,126,"18529",29500,,"13250",,,,,0.4849,0.4565,,FALSE
"2020","Urban 113 School of Cosmetology","ID",7,,22,"not reported",,,"9387",,,,,,,,FALSE
"2020","Ambria College of Nursing","IL",3,,230,"not reported",,,"9500",0.5866666667,0.4761904762,0.7356321839,0.7111111111,0.6842,,,FALSE
"2020","Midwestern Career College","IL",3,,537,"not reported",,,"7548",0.3069306931,0.2510288066,,,,,,FALSE
"2020","Paul Mitchell the School-Normal","IL",3,,110,"not reported",,,"9833",0.5,0.3170731707,,,,,,FALSE
"2020","Innovations Design Academy","IL",3,,21,"not reported",,,"7188",0.2702702703,,,,,,,FALSE
"2020","Aveda Fredric's Institute-Indianapolis","IN",3,,211,"not reported",,,"7388",0.5375722543,0.36,0.65,0.6896551724,,,,FALSE
"2020","Summit Salon Academy","IN",3,,102,"not reported",,,"9500",0.3253012048,0.2021276596,0.3414634146,0.6774193548,,,,FALSE
"2020","Eric Fisher Academy","KS",4,,183,"not reported",,,"8911",0.436,0.3076923077,0.5061728395,0.7179487179,,,,FALSE
